Leader,Follower,Cat_Leader,Cat_Follower,Intra_Inter,Best_Lag,Best_Pvalue,Best_Fstat,Significant,Pvals_by_lag,Frequency
DAX,GBPJPY,Indices,FX_G10,Inter,1,0.001911,9.7238,True,"{1: 0.0019, 2: 0.0091, 3: 0.0214, 4: 0.046}",Weekly
DAX,GBPUSD,Indices,FX_G10,Inter,1,6e-06,20.7586,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}",Weekly
DAX,GOLD,Indices,Commodites,Inter,1,0.299474,1.0785,False,"{1: 0.2995, 2: 0.5659, 3: 0.6477, 4: 0.393}",Weekly
DAX,COPPER,Indices,Commodites,Inter,1,0.007936,7.098,True,"{1: 0.0079, 2: 0.0336, 3: 0.0341, 4: 0.0445}",Weekly
DAX,NAT_GAS,Indices,Commodites,Inter,1,0.008024,7.0779,True,"{1: 0.008, 2: 0.034, 3: 0.0628, 4: 0.0414}",Weekly
DAX,NZDUSD,Indices,FX_G10,Inter,1,0.027654,4.8745,True,"{1: 0.0277, 2: 0.0891, 3: 0.0649, 4: 0.0485}",Weekly
DAX,PLATINUM,Indices,Commodites,Inter,1,0.086495,2.9486,False,"{1: 0.0865, 2: 0.2312, 3: 0.3871, 4: 0.1135}",Weekly
DAX,SILVER,Indices,Commodites,Inter,4,0.77746,0.4431,False,"{1: 0.797, 2: 0.9482, 3: 0.9726, 4: 0.7775}",Weekly
DAX,USDCAD,Indices,FX_G10,Inter,1,0.019067,5.5269,True,"{1: 0.0191, 2: 0.0589, 3: 0.0464, 4: 0.0369}",Weekly
DAX,USDCHF,Indices,FX_G10,Inter,3,0.106728,2.0434,False,"{1: 0.9922, 2: 0.9053, 3: 0.1067, 4: 0.1282}",Weekly
DAX,USDJPY,Indices,FX_G10,Inter,4,0.046509,2.4323,True,"{1: 0.7744, 2: 0.8189, 3: 0.0476, 4: 0.0465}",Weekly
DAX,USDNOK,Indices,FX_G10,Inter,4,3e-06,8.0066,True,"{1: 0.02, 2: 0.0, 3: 0.0, 4: 0.0}",Weekly
DAX,USDSEK,Indices,FX_G10,Inter,1,0.465947,0.5323,False,"{1: 0.4659, 2: 0.6536, 3: 0.7311, 4: 0.8304}",Weekly
DAX,ASX200,Indices,Indices,Intra,1,0.0,36.3014,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}",Weekly
DAX,DOWJONES,Indices,Indices,Intra,1,0.0,29.4015,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}",Weekly
DAX,CAC40,Indices,Indices,Intra,3,0.478671,0.8282,False,"{1: 0.5483, 2: 0.8125, 3: 0.4787, 4: 0.6411}",Weekly
DAX,FTSE100,Indices,Indices,Intra,1,0.115178,2.4893,False,"{1: 0.1152, 2: 0.2579, 3: 0.3827, 4: 0.5241}",Weekly
DAX,SP500,Indices,Indices,Intra,1,0.0,27.5654,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}",Weekly
DAX,HANGSENG,Indices,Indices,Intra,1,0.002354,9.3346,True,"{1: 0.0024, 2: 0.0069, 3: 0.0192, 4: 0.0292}",Weekly
DAX,NIKKEI225,Indices,Indices,Intra,1,0.0,27.554,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}",Weekly
DAX,NASDAQ100,Indices,Indices,Intra,1,0.000291,13.293,True,"{1: 0.0003, 2: 0.0014, 3: 0.005, 4: 0.0107}",Weekly
DAX,RUSSELL2000,Indices,Indices,Intra,1,0.001508,10.167,True,"{1: 0.0015, 2: 0.0026, 3: 0.005, 4: 0.0015}",Weekly
DAX,EUROSTOXX50,Indices,Indices,Intra,4,0.47125,0.8872,False,"{1: 0.8267, 2: 0.8847, 3: 0.4834, 4: 0.4713}",Weekly
DAX,VIX,Indices,Indices,Intra,3,0.023327,3.1908,True,"{1: 0.2824, 2: 0.1571, 3: 0.0233, 4: 0.0422}",Weekly
SP500,TY_US10Y,Indices,Bonds,Inter,2,0.181387,1.7123,False,"{1: 0.349, 2: 0.1814, 3: 0.299, 4: 0.4573}",Weekly
SP500,RX_BUND,Indices,Bonds,Inter,3,0.336109,1.1304,False,"{1: 0.4673, 2: 0.6409, 3: 0.3361, 4: 0.3809}",Weekly
SP500,G_GILT,Indices,Bonds,Inter,1,0.551143,0.3557,False,"{1: 0.5511, 2: 0.7475, 3: 0.7328, 4: 0.7945}",Weekly
SP500,OAT_FRANCE,Indices,Bonds,Inter,3,0.324617,1.1594,False,"{1: 0.9832, 2: 0.6286, 3: 0.3246, 4: 0.4218}",Weekly
SP500,ZINC,Indices,Commodites,Inter,1,0.163412,1.9474,False,"{1: 0.1634, 2: 0.2224, 3: 0.3414, 4: 0.5101}",Weekly
SP500,LEAD,Indices,Commodites,Inter,2,0.435173,0.8332,False,"{1: 0.5149, 2: 0.4352, 3: 0.6268, 4: 0.7417}",Weekly
SP500,AUDJPY,Indices,FX_G10,Inter,2,0.001618,6.5001,True,"{1: 0.007, 2: 0.0016, 3: 0.003, 4: 0.0061}",Weekly
SP500,AUDUSD,Indices,FX_G10,Inter,2,0.012842,4.3887,True,"{1: 0.0312, 2: 0.0128, 3: 0.0244, 4: 0.0191}",Weekly
SP500,BRENT_CRUDE,Indices,Commodites,Inter,1,0.002434,9.2723,True,"{1: 0.0024, 2: 0.0038, 3: 0.0086, 4: 0.01}",Weekly
SP500,WTI_CRUDE,Indices,Commodites,Inter,4,0.00067,4.9141,True,"{1: 0.0115, 2: 0.009, 3: 0.0327, 4: 0.0007}",Weekly
SP500,EURCHF,Indices,FX_G10,Inter,2,0.311252,1.1696,False,"{1: 0.5486, 2: 0.3113, 3: 0.4515, 4: 0.4417}",Weekly
SP500,EURGBP,Indices,FX_G10,Inter,1,0.001298,10.4498,True,"{1: 0.0013, 2: 0.002, 3: 0.0037, 4: 0.0058}",Weekly
SP500,EURJPY,Indices,FX_G10,Inter,3,0.467155,0.8496,False,"{1: 0.9099, 2: 0.5004, 3: 0.4672, 4: 0.5531}",Weekly
SP500,EURUSD,Indices,FX_G10,Inter,4,0.178093,1.5801,False,"{1: 0.2243, 2: 0.4552, 3: 0.2208, 4: 0.1781}",Weekly
SP500,GBPJPY,Indices,FX_G10,Inter,1,0.057682,3.6174,False,"{1: 0.0577, 2: 0.0775, 3: 0.1468, 4: 0.2397}",Weekly
SP500,GBPUSD,Indices,FX_G10,Inter,4,0.015326,3.1007,True,"{1: 0.0996, 2: 0.1469, 3: 0.045, 4: 0.0153}",Weekly
SP500,GOLD,Indices,Commodites,Inter,1,0.001356,10.3675,True,"{1: 0.0014, 2: 0.004, 3: 0.0052, 4: 0.0198}",Weekly
SP500,COPPER,Indices,Commodites,Inter,1,0.096887,2.7652,False,"{1: 0.0969, 2: 0.2009, 3: 0.2624, 4: 0.3627}",Weekly
SP500,NAT_GAS,Indices,Commodites,Inter,1,0.056202,3.661,False,"{1: 0.0562, 2: 0.1758, 3: 0.1821, 4: 0.17}",Weekly
SP500,NZDUSD,Indices,FX_G10,Inter,1,0.246599,1.3452,False,"{1: 0.2466, 2: 0.4135, 3: 0.5886, 4: 0.5255}",Weekly
SP500,PLATINUM,Indices,Commodites,Inter,1,0.469803,0.5231,False,"{1: 0.4698, 2: 0.5332, 3: 0.7116, 4: 0.4965}",Weekly
SP500,SILVER,Indices,Commodites,Inter,1,0.064481,3.4315,False,"{1: 0.0645, 2: 0.1171, 3: 0.2483, 4: 0.4317}",Weekly
SP500,USDCAD,Indices,FX_G10,Inter,1,0.317971,0.999,False,"{1: 0.318, 2: 0.3249, 3: 0.4774, 4: 0.4348}",Weekly
SP500,USDCHF,Indices,FX_G10,Inter,3,0.176008,1.6535,False,"{1: 0.6379, 2: 0.5812, 3: 0.176, 4: 0.2461}",Weekly
SP500,USDJPY,Indices,FX_G10,Inter,3,0.056826,2.5242,False,"{1: 0.1914, 2: 0.3637, 3: 0.0568, 4: 0.0735}",Weekly
SP500,USDNOK,Indices,FX_G10,Inter,4,0.0,10.4954,True,"{1: 0.0187, 2: 0.0, 3: 0.0, 4: 0.0}",Weekly
SP500,USDSEK,Indices,FX_G10,Inter,2,0.398629,0.9212,False,"{1: 0.9555, 2: 0.3986, 3: 0.6, 4: 0.7377}",Weekly
SP500,ASX200,Indices,Indices,Intra,1,0.005998,7.6081,True,"{1: 0.006, 2: 0.0141, 3: 0.038, 4: 0.0494}",Weekly
SP500,DOWJONES,Indices,Indices,Intra,2,0.719445,0.3295,False,"{1: 0.8507, 2: 0.7194, 3: 0.7803, 4: 0.8403}",Weekly
SP500,CAC40,Indices,Indices,Intra,2,0.005837,5.1905,True,"{1: 0.1783, 2: 0.0058, 3: 0.0134, 4: 0.0357}",Weekly
SP500,FTSE100,Indices,Indices,Intra,2,0.157433,1.8548,False,"{1: 0.4702, 2: 0.1574, 3: 0.2044, 4: 0.3385}",Weekly
SP500,DAX,Indices,Indices,Intra,2,0.009477,4.6975,True,"{1: 0.1092, 2: 0.0095, 3: 0.017, 4: 0.0329}",Weekly
SP500,HANGSENG,Indices,Indices,Intra,2,0.034207,3.3955,True,"{1: 0.2799, 2: 0.0342, 3: 0.0465, 4: 0.0849}",Weekly
SP500,NIKKEI225,Indices,Indices,Intra,2,0.001751,6.4192,True,"{1: 0.1703, 2: 0.0018, 3: 0.0039, 4: 0.0054}",Weekly
SP500,NASDAQ100,Indices,Indices,Intra,1,0.155745,2.0204,False,"{1: 0.1557, 2: 0.3354, 3: 0.3836, 4: 0.3562}",Weekly
SP500,RUSSELL2000,Indices,Indices,Intra,1,0.178781,1.8122,False,"{1: 0.1788, 2: 0.1915, 3: 0.2353, 4: 0.2346}",Weekly
SP500,EUROSTOXX50,Indices,Indices,Intra,2,0.014471,4.2675,True,"{1: 0.1811, 2: 0.0145, 3: 0.0239, 4: 0.0659}",Weekly
SP500,VIX,Indices,Indices,Intra,4,0.28497,1.2591,False,"{1: 0.4099, 2: 0.5936, 3: 0.3242, 4: 0.285}",Weekly
HANGSENG,TY_US10Y,Indices,Bonds,Inter,1,0.441553,0.5931,False,"{1: 0.4416, 2: 0.6313, 3: 0.8214, 4: 0.8529}",Weekly
HANGSENG,RX_BUND,Indices,Bonds,Inter,2,0.788213,0.2381,False,"{1: 0.9459, 2: 0.7882, 3: 0.8628, 4: 0.9159}",Weekly
HANGSENG,G_GILT,Indices,Bonds,Inter,1,0.428969,0.6265,False,"{1: 0.429, 2: 0.7248, 3: 0.7593, 4: 0.6506}",Weekly
HANGSENG,OAT_FRANCE,Indices,Bonds,Inter,1,0.634532,0.2262,False,"{1: 0.6345, 2: 0.8765, 3: 0.8102, 4: 0.8939}",Weekly
HANGSENG,ZINC,Indices,Commodites,Inter,1,0.261239,1.2647,False,"{1: 0.2612, 2: 0.4786, 3: 0.6643, 4: 0.8148}",Weekly
HANGSENG,LEAD,Indices,Commodites,Inter,1,0.111525,2.5404,False,"{1: 0.1115, 2: 0.1325, 3: 0.1864, 4: 0.1277}",Weekly
HANGSENG,AUDJPY,Indices,FX_G10,Inter,2,0.033094,3.429,True,"{1: 0.1085, 2: 0.0331, 3: 0.0796, 4: 0.1293}",Weekly
HANGSENG,AUDUSD,Indices,FX_G10,Inter,2,0.003708,5.6529,True,"{1: 0.024, 2: 0.0037, 3: 0.0082, 4: 0.0113}",Weekly
HANGSENG,BRENT_CRUDE,Indices,Commodites,Inter,1,0.337707,0.9207,False,"{1: 0.3377, 2: 0.5806, 3: 0.5708, 4: 0.6194}",Weekly
HANGSENG,WTI_CRUDE,Indices,Commodites,Inter,1,0.638112,0.2215,False,"{1: 0.6381, 2: 0.7866, 3: 0.774, 4: 0.8798}",Weekly
HANGSENG,EURCHF,Indices,FX_G10,Inter,2,0.326616,1.1212,False,"{1: 0.3348, 2: 0.3266, 3: 0.4082, 4: 0.3682}",Weekly
HANGSENG,EURGBP,Indices,FX_G10,Inter,1,0.064505,3.4309,False,"{1: 0.0645, 2: 0.1687, 3: 0.3161, 4: 0.2186}",Weekly
HANGSENG,EURJPY,Indices,FX_G10,Inter,1,0.497729,0.4604,False,"{1: 0.4977, 2: 0.651, 3: 0.7805, 4: 0.8985}",Weekly
HANGSENG,EURUSD,Indices,FX_G10,Inter,3,0.084793,2.22,False,"{1: 0.3196, 2: 0.2084, 3: 0.0848, 4: 0.1553}",Weekly
HANGSENG,GBPJPY,Indices,FX_G10,Inter,1,0.145128,2.1286,False,"{1: 0.1451, 2: 0.338, 3: 0.5316, 4: 0.5046}",Weekly
HANGSENG,GBPUSD,Indices,FX_G10,Inter,1,0.016252,5.8099,True,"{1: 0.0163, 2: 0.045, 3: 0.0294, 4: 0.0334}",Weekly
HANGSENG,GOLD,Indices,Commodites,Inter,1,0.124037,2.3726,False,"{1: 0.124, 2: 0.2521, 3: 0.4029, 4: 0.5831}",Weekly
HANGSENG,COPPER,Indices,Commodites,Inter,3,0.094452,2.1374,False,"{1: 0.3482, 2: 0.1858, 3: 0.0945, 4: 0.1264}",Weekly
HANGSENG,NAT_GAS,Indices,Commodites,Inter,1,0.212422,1.5583,False,"{1: 0.2124, 2: 0.393, 3: 0.3761, 4: 0.3386}",Weekly
HANGSENG,NZDUSD,Indices,FX_G10,Inter,2,0.03255,3.4458,True,"{1: 0.1508, 2: 0.0326, 3: 0.0715, 4: 0.1032}",Weekly
HANGSENG,PLATINUM,Indices,Commodites,Inter,1,0.405522,0.6929,False,"{1: 0.4055, 2: 0.6991, 3: 0.6186, 4: 0.7267}",Weekly
HANGSENG,SILVER,Indices,Commodites,Inter,1,0.065403,3.4079,False,"{1: 0.0654, 2: 0.1759, 3: 0.1861, 4: 0.2999}",Weekly
HANGSENG,USDCAD,Indices,FX_G10,Inter,2,0.137597,1.9904,False,"{1: 0.4459, 2: 0.1376, 3: 0.1936, 4: 0.2132}",Weekly
HANGSENG,USDCHF,Indices,FX_G10,Inter,1,0.109128,2.5749,False,"{1: 0.1091, 2: 0.1865, 3: 0.2059, 4: 0.2669}",Weekly
HANGSENG,USDJPY,Indices,FX_G10,Inter,3,0.733114,0.4279,False,"{1: 0.9984, 2: 0.9519, 3: 0.7331, 4: 0.8183}",Weekly
HANGSENG,USDNOK,Indices,FX_G10,Inter,1,0.106667,2.6112,False,"{1: 0.1067, 2: 0.1141, 3: 0.2299, 4: 0.3327}",Weekly
HANGSENG,USDSEK,Indices,FX_G10,Inter,2,0.200556,1.6112,False,"{1: 0.8369, 2: 0.2006, 3: 0.2553, 4: 0.4006}",Weekly
HANGSENG,ASX200,Indices,Indices,Intra,3,0.143059,1.8162,False,"{1: 0.7873, 2: 0.1461, 3: 0.1431, 4: 0.16}",Weekly
HANGSENG,DOWJONES,Indices,Indices,Intra,4,0.271371,1.2934,False,"{1: 0.7944, 2: 0.4371, 3: 0.4569, 4: 0.2714}",Weekly
HANGSENG,CAC40,Indices,Indices,Intra,1,0.009864,6.7042,True,"{1: 0.0099, 2: 0.0268, 3: 0.0723, 4: 0.0935}",Weekly
HANGSENG,FTSE100,Indices,Indices,Intra,1,0.078931,3.0979,False,"{1: 0.0789, 2: 0.1631, 3: 0.3751, 4: 0.2734}",Weekly
HANGSENG,DAX,Indices,Indices,Intra,1,0.025774,4.9973,True,"{1: 0.0258, 2: 0.0467, 3: 0.1257, 4: 0.1018}",Weekly
HANGSENG,SP500,Indices,Indices,Intra,4,0.279086,1.2738,False,"{1: 0.8873, 2: 0.3909, 3: 0.4299, 4: 0.2791}",Weekly
HANGSENG,NIKKEI225,Indices,Indices,Intra,2,0.165926,1.8019,False,"{1: 0.424, 2: 0.1659, 3: 0.2001, 4: 0.2558}",Weekly
HANGSENG,NASDAQ100,Indices,Indices,Intra,3,0.262596,1.3334,False,"{1: 0.9895, 2: 0.6038, 3: 0.2626, 4: 0.3671}",Weekly
HANGSENG,RUSSELL2000,Indices,Indices,Intra,4,0.108139,1.905,False,"{1: 0.2237, 2: 0.1279, 3: 0.2777, 4: 0.1081}",Weekly
HANGSENG,EUROSTOXX50,Indices,Indices,Intra,1,0.021037,5.3535,True,"{1: 0.021, 2: 0.0369, 3: 0.0949, 4: 0.1144}",Weekly
HANGSENG,VIX,Indices,Indices,Intra,1,0.009395,6.7923,True,"{1: 0.0094, 2: 0.0669, 3: 0.1165, 4: 0.0537}",Weekly
NIKKEI225,TY_US10Y,Indices,Bonds,Inter,2,0.058208,2.8581,False,"{1: 0.1994, 2: 0.0582, 3: 0.1259, 4: 0.1509}",Weekly
NIKKEI225,RX_BUND,Indices,Bonds,Inter,3,0.371886,1.0456,False,"{1: 0.7868, 2: 0.7445, 3: 0.3719, 4: 0.5934}",Weekly
NIKKEI225,G_GILT,Indices,Bonds,Inter,1,0.657533,0.1967,False,"{1: 0.6575, 2: 0.8488, 3: 0.9567, 4: 0.9779}",Weekly
NIKKEI225,OAT_FRANCE,Indices,Bonds,Inter,3,0.231001,1.437,False,"{1: 0.6974, 2: 0.3899, 3: 0.231, 4: 0.273}",Weekly
NIKKEI225,ZINC,Indices,Commodites,Inter,1,0.761904,0.0919,False,"{1: 0.7619, 2: 0.9377, 3: 0.8868, 4: 0.9371}",Weekly
NIKKEI225,LEAD,Indices,Commodites,Inter,1,0.574528,0.3155,False,"{1: 0.5745, 2: 0.824, 3: 0.5908, 4: 0.6119}",Weekly
NIKKEI225,AUDJPY,Indices,FX_G10,Inter,1,0.190845,1.7152,False,"{1: 0.1908, 2: 0.4078, 3: 0.615, 4: 0.5893}",Weekly
NIKKEI225,AUDUSD,Indices,FX_G10,Inter,1,0.270007,1.2191,False,"{1: 0.27, 2: 0.5407, 3: 0.7853, 4: 0.5191}",Weekly
NIKKEI225,BRENT_CRUDE,Indices,Commodites,Inter,1,0.001198,10.6002,True,"{1: 0.0012, 2: 0.0034, 3: 0.0083, 4: 0.0231}",Weekly
NIKKEI225,WTI_CRUDE,Indices,Commodites,Inter,1,0.002982,8.8949,True,"{1: 0.003, 2: 0.0109, 3: 0.0283, 4: 0.0129}",Weekly
NIKKEI225,EURCHF,Indices,FX_G10,Inter,1,0.743619,0.1071,False,"{1: 0.7436, 2: 0.8031, 3: 0.9686, 4: 0.7503}",Weekly
NIKKEI225,EURGBP,Indices,FX_G10,Inter,2,6.2e-05,9.8545,True,"{1: 0.0001, 2: 0.0001, 3: 0.0001, 4: 0.0002}",Weekly
NIKKEI225,EURJPY,Indices,FX_G10,Inter,1,0.423072,0.6427,False,"{1: 0.4231, 2: 0.6014, 3: 0.7797, 4: 0.9116}",Weekly
NIKKEI225,EURUSD,Indices,FX_G10,Inter,1,0.396114,0.7212,False,"{1: 0.3961, 2: 0.5721, 3: 0.5744, 4: 0.4422}",Weekly
NIKKEI225,GBPJPY,Indices,FX_G10,Inter,2,0.113333,2.1858,False,"{1: 0.151, 2: 0.1133, 3: 0.2548, 4: 0.2699}",Weekly
NIKKEI225,GBPUSD,Indices,FX_G10,Inter,1,0.01385,6.0949,True,"{1: 0.0139, 2: 0.0354, 3: 0.0933, 4: 0.0302}",Weekly
NIKKEI225,GOLD,Indices,Commodites,Inter,3,0.001704,5.1093,True,"{1: 0.0028, 2: 0.0083, 3: 0.0017, 4: 0.0048}",Weekly
NIKKEI225,COPPER,Indices,Commodites,Inter,1,0.861827,0.0303,False,"{1: 0.8618, 2: 0.9816, 3: 0.9955, 4: 0.9907}",Weekly
NIKKEI225,NAT_GAS,Indices,Commodites,Inter,4,0.008992,3.4152,True,"{1: 0.6585, 2: 0.8452, 3: 0.2657, 4: 0.009}",Weekly
NIKKEI225,NZDUSD,Indices,FX_G10,Inter,1,0.468817,0.5255,False,"{1: 0.4688, 2: 0.6914, 3: 0.779, 4: 0.7334}",Weekly
NIKKEI225,PLATINUM,Indices,Commodites,Inter,1,0.39733,0.7175,False,"{1: 0.3973, 2: 0.6569, 3: 0.8199, 4: 0.9379}",Weekly
NIKKEI225,SILVER,Indices,Commodites,Inter,1,0.054321,3.7182,False,"{1: 0.0543, 2: 0.1202, 3: 0.1907, 4: 0.3484}",Weekly
NIKKEI225,USDCAD,Indices,FX_G10,Inter,1,0.647008,0.2099,False,"{1: 0.647, 2: 0.7806, 3: 0.8818, 4: 0.8764}",Weekly
NIKKEI225,USDCHF,Indices,FX_G10,Inter,1,0.534394,0.3865,False,"{1: 0.5344, 2: 0.7135, 3: 0.7572, 4: 0.8472}",Weekly
NIKKEI225,USDJPY,Indices,FX_G10,Inter,3,0.863455,0.247,False,"{1: 0.8898, 2: 0.961, 3: 0.8635, 4: 0.9403}",Weekly
NIKKEI225,USDNOK,Indices,FX_G10,Inter,2,0.000705,7.3514,True,"{1: 0.001, 2: 0.0007, 3: 0.0017, 4: 0.0013}",Weekly
NIKKEI225,USDSEK,Indices,FX_G10,Inter,1,0.160452,1.9751,False,"{1: 0.1605, 2: 0.3319, 3: 0.5017, 4: 0.6422}",Weekly
NIKKEI225,ASX200,Indices,Indices,Intra,1,0.279264,1.1729,False,"{1: 0.2793, 2: 0.3751, 3: 0.4482, 4: 0.4053}",Weekly
NIKKEI225,DOWJONES,Indices,Indices,Intra,4,0.248252,1.3552,False,"{1: 0.3901, 2: 0.6534, 3: 0.5643, 4: 0.2483}",Weekly
NIKKEI225,CAC40,Indices,Indices,Intra,1,0.025774,4.9973,True,"{1: 0.0258, 2: 0.066, 3: 0.1615, 4: 0.1938}",Weekly
NIKKEI225,FTSE100,Indices,Indices,Intra,1,0.054218,3.7213,False,"{1: 0.0542, 2: 0.1407, 3: 0.2504, 4: 0.2689}",Weekly
NIKKEI225,DAX,Indices,Indices,Intra,1,0.022079,5.2684,True,"{1: 0.0221, 2: 0.0398, 3: 0.0795, 4: 0.0901}",Weekly
NIKKEI225,SP500,Indices,Indices,Intra,4,0.278849,1.2743,False,"{1: 0.6691, 2: 0.8511, 3: 0.7954, 4: 0.2788}",Weekly
NIKKEI225,HANGSENG,Indices,Indices,Intra,3,0.058371,2.5039,False,"{1: 0.1865, 2: 0.4161, 3: 0.0584, 4: 0.1134}",Weekly
NIKKEI225,NASDAQ100,Indices,Indices,Intra,1,0.783568,0.0755,False,"{1: 0.7836, 2: 0.9246, 3: 0.9705, 4: 0.8037}",Weekly
NIKKEI225,RUSSELL2000,Indices,Indices,Intra,4,0.06282,2.2469,False,"{1: 0.8335, 2: 0.7951, 3: 0.1695, 4: 0.0628}",Weekly
NIKKEI225,EUROSTOXX50,Indices,Indices,Intra,1,0.085476,2.9679,False,"{1: 0.0855, 2: 0.1796, 3: 0.3288, 4: 0.4308}",Weekly
NIKKEI225,VIX,Indices,Indices,Intra,1,0.125181,2.3582,False,"{1: 0.1252, 2: 0.2935, 3: 0.1938, 4: 0.1318}",Weekly
NASDAQ100,TY_US10Y,Indices,Bonds,Inter,2,0.143094,1.9509,False,"{1: 0.5426, 2: 0.1431, 3: 0.2491, 4: 0.3343}",Weekly
NASDAQ100,RX_BUND,Indices,Bonds,Inter,1,0.240029,1.3833,False,"{1: 0.24, 2: 0.2407, 3: 0.2417, 4: 0.3584}",Weekly
NASDAQ100,G_GILT,Indices,Bonds,Inter,2,0.263989,1.335,False,"{1: 0.3131, 2: 0.264, 3: 0.4182, 4: 0.5894}",Weekly
NASDAQ100,OAT_FRANCE,Indices,Bonds,Inter,2,0.246048,1.4057,False,"{1: 0.3421, 2: 0.246, 3: 0.2886, 4: 0.4335}",Weekly
NASDAQ100,ZINC,Indices,Commodites,Inter,1,0.461842,0.5422,False,"{1: 0.4618, 2: 0.7713, 3: 0.9057, 4: 0.9661}",Weekly
NASDAQ100,LEAD,Indices,Commodites,Inter,2,0.689469,0.3721,False,"{1: 0.8634, 2: 0.6895, 3: 0.8774, 4: 0.9278}",Weekly
NASDAQ100,AUDJPY,Indices,FX_G10,Inter,2,0.001612,6.5039,True,"{1: 0.0033, 2: 0.0016, 3: 0.0028, 4: 0.0056}",Weekly
NASDAQ100,AUDUSD,Indices,FX_G10,Inter,2,0.032832,3.437,True,"{1: 0.0368, 2: 0.0328, 3: 0.0562, 4: 0.0534}",Weekly
NASDAQ100,BRENT_CRUDE,Indices,Commodites,Inter,1,0.022574,5.2294,True,"{1: 0.0226, 2: 0.0768, 3: 0.1311, 4: 0.2223}",Weekly
NASDAQ100,WTI_CRUDE,Indices,Commodites,Inter,1,0.027935,4.8569,True,"{1: 0.0279, 2: 0.0799, 3: 0.1963, 4: 0.0786}",Weekly
NASDAQ100,EURCHF,Indices,FX_G10,Inter,2,0.381648,0.9649,False,"{1: 0.6772, 2: 0.3816, 3: 0.4672, 4: 0.4903}",Weekly
NASDAQ100,EURGBP,Indices,FX_G10,Inter,2,0.018004,4.0458,True,"{1: 0.024, 2: 0.018, 3: 0.0287, 4: 0.044}",Weekly
NASDAQ100,EURJPY,Indices,FX_G10,Inter,3,0.281697,1.2762,False,"{1: 0.4875, 2: 0.4554, 3: 0.2817, 4: 0.3411}",Weekly
NASDAQ100,EURUSD,Indices,FX_G10,Inter,1,0.334439,0.9332,False,"{1: 0.3344, 2: 0.6084, 3: 0.4282, 4: 0.4341}",Weekly
NASDAQ100,GBPJPY,Indices,FX_G10,Inter,2,0.059993,2.8276,False,"{1: 0.0737, 2: 0.06, 3: 0.103, 4: 0.1831}",Weekly
NASDAQ100,GBPUSD,Indices,FX_G10,Inter,4,0.062115,2.2539,False,"{1: 0.2931, 2: 0.2389, 3: 0.1028, 4: 0.0621}",Weekly
NASDAQ100,GOLD,Indices,Commodites,Inter,1,0.007721,7.1477,True,"{1: 0.0077, 2: 0.0321, 3: 0.0338, 4: 0.095}",Weekly
NASDAQ100,COPPER,Indices,Commodites,Inter,1,0.266124,1.2391,False,"{1: 0.2661, 2: 0.5304, 3: 0.6199, 4: 0.6091}",Weekly
NASDAQ100,NAT_GAS,Indices,Commodites,Inter,1,0.038609,4.2979,True,"{1: 0.0386, 2: 0.1265, 3: 0.214, 4: 0.2252}",Weekly
NASDAQ100,NZDUSD,Indices,FX_G10,Inter,1,0.289925,1.1221,False,"{1: 0.2899, 2: 0.5422, 3: 0.7473, 4: 0.6808}",Weekly
NASDAQ100,PLATINUM,Indices,Commodites,Inter,1,0.436104,0.6074,False,"{1: 0.4361, 2: 0.6555, 3: 0.822, 4: 0.8601}",Weekly
NASDAQ100,SILVER,Indices,Commodites,Inter,1,0.218842,1.5153,False,"{1: 0.2188, 2: 0.3705, 3: 0.583, 4: 0.7882}",Weekly
NASDAQ100,USDCAD,Indices,FX_G10,Inter,2,0.485589,0.7233,False,"{1: 0.4914, 2: 0.4856, 3: 0.6541, 4: 0.5836}",Weekly
NASDAQ100,USDCHF,Indices,FX_G10,Inter,3,0.267336,1.3188,False,"{1: 0.6586, 2: 0.6489, 3: 0.2673, 4: 0.3712}",Weekly
NASDAQ100,USDJPY,Indices,FX_G10,Inter,3,0.023865,3.1739,True,"{1: 0.1055, 2: 0.215, 3: 0.0239, 4: 0.0335}",Weekly
NASDAQ100,USDNOK,Indices,FX_G10,Inter,2,3e-06,12.8922,True,"{1: 0.0158, 2: 0.0, 3: 0.0, 4: 0.0}",Weekly
NASDAQ100,USDSEK,Indices,FX_G10,Inter,2,0.463094,0.7709,False,"{1: 0.8031, 2: 0.4631, 3: 0.6693, 4: 0.8097}",Weekly
NASDAQ100,ASX200,Indices,Indices,Intra,1,0.102727,2.6713,False,"{1: 0.1027, 2: 0.1865, 3: 0.2995, 4: 0.4508}",Weekly
NASDAQ100,DOWJONES,Indices,Indices,Intra,2,0.812115,0.2082,False,"{1: 0.9226, 2: 0.8121, 3: 0.9045, 4: 0.9502}",Weekly
NASDAQ100,CAC40,Indices,Indices,Intra,2,0.024882,3.7178,True,"{1: 0.4462, 2: 0.0249, 3: 0.0517, 4: 0.1058}",Weekly
NASDAQ100,FTSE100,Indices,Indices,Intra,2,0.41139,0.8896,False,"{1: 0.8008, 2: 0.4114, 3: 0.4767, 4: 0.6448}",Weekly
