Leader,Follower,Cat_Leader,Cat_Follower,Intra_Inter,Best_Lag,Best_Pvalue,Best_Fstat,Significant,Pvals_by_lag,Frequency
GOLD,USDNOK,Commodites,FX_G10,Inter,3,0.0,48.8088,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
GOLD,USDJPY,Commodites,FX_G10,Inter,1,0.0,440.0629,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
GOLD,USDCHF,Commodites,FX_G10,Inter,2,0.0,155.5804,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
GOLD,USDCAD,Commodites,FX_G10,Inter,1,0.0,153.784,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
GOLD,NZDUSD,Commodites,FX_G10,Inter,1,0.0,349.6845,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
GOLD,GBPUSD,Commodites,FX_G10,Inter,2,0.0,86.1581,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
GOLD,GBPJPY,Commodites,FX_G10,Inter,1,0.0,31.0725,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
GOLD,EURUSD,Commodites,FX_G10,Inter,3,0.0,96.0695,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
GOLD,EURJPY,Commodites,FX_G10,Inter,1,0.0,33.0401,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
GOLD,AUDUSD,Commodites,FX_G10,Inter,1,0.0,345.0975,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
GBPUSD,USDNOK,FX_G10,FX_G10,Intra,4,0.0,25.6372,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
PLATINUM,AUDUSD,Commodites,FX_G10,Inter,2,0.0,222.8103,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
PLATINUM,EURUSD,Commodites,FX_G10,Inter,2,0.0,98.8741,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
PLATINUM,GBPUSD,Commodites,FX_G10,Inter,2,0.0,112.6954,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
PLATINUM,NZDUSD,Commodites,FX_G10,Inter,2,0.0,164.9432,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
USDSEK,USDNOK,FX_G10,FX_G10,Intra,5,0.0,42.4715,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
USDNOK,EUROSTOXX50,FX_G10,Indices,Inter,5,0.0,9.0516,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
USDNOK,SP500,FX_G10,Indices,Inter,5,0.0,8.2294,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
USDNOK,DAX,FX_G10,Indices,Inter,5,0.0,9.7017,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
USDNOK,FTSE100,FX_G10,Indices,Inter,5,0.0,16.7936,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
USDNOK,CAC40,FX_G10,Indices,Inter,5,0.0,9.8886,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
USDNOK,DOWJONES,FX_G10,Indices,Inter,4,0.0,15.3538,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
USDNOK,ASX200,FX_G10,Indices,Inter,5,0.0,23.1371,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
USDJPY,USDNOK,FX_G10,FX_G10,Intra,4,0.0,10.2966,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
USDCHF,USDNOK,FX_G10,FX_G10,Intra,5,0.0,17.8751,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
USDCAD,USDNOK,FX_G10,FX_G10,Intra,5,0.0,38.6489,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SILVER,HANGSENG,Commodites,Indices,Inter,2,0.0,21.9653,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SILVER,ASX200,Commodites,Indices,Inter,1,0.0,43.1001,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SILVER,USDSEK,Commodites,FX_G10,Inter,3,0.0,88.2833,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
ASX200,AUDJPY,Indices,FX_G10,Inter,3,0.0,18.6705,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SILVER,USDNOK,Commodites,FX_G10,Inter,3,0.0,65.4779,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SILVER,USDCHF,Commodites,FX_G10,Inter,3,0.0,52.1245,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SILVER,USDCAD,Commodites,FX_G10,Inter,1,0.0,240.5356,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SILVER,NZDUSD,Commodites,FX_G10,Inter,2,0.0,176.5096,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SILVER,GBPUSD,Commodites,FX_G10,Inter,2,0.0,99.9515,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SILVER,EURUSD,Commodites,FX_G10,Inter,3,0.0,69.3247,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SILVER,AUDUSD,Commodites,FX_G10,Inter,2,0.0,214.7305,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SILVER,AUDJPY,Commodites,FX_G10,Inter,1,0.0,57.8849,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
PLATINUM,HANGSENG,Commodites,Indices,Inter,1,0.0,33.1879,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
PLATINUM,ASX200,Commodites,Indices,Inter,2,0.0,22.2165,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
PLATINUM,USDSEK,Commodites,FX_G10,Inter,1,0.0,268.3007,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
PLATINUM,USDNOK,Commodites,FX_G10,Inter,3,0.0,62.5677,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
PLATINUM,USDJPY,Commodites,FX_G10,Inter,1,0.0,97.9394,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
PLATINUM,USDCHF,Commodites,FX_G10,Inter,2,0.0,68.4467,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
PLATINUM,USDCAD,Commodites,FX_G10,Inter,1,0.0,256.2944,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SILVER,USDJPY,Commodites,FX_G10,Inter,1,0.0,143.3784,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
DAX,USDJPY,Indices,FX_G10,Inter,1,0.0,72.1811,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
DAX,USDNOK,Indices,FX_G10,Inter,5,0.0,26.2053,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
DAX,USDSEK,Indices,FX_G10,Inter,1,0.0,84.7439,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
EUROSTOXX50,GBPJPY,Indices,FX_G10,Inter,1,0.0,300.5943,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
EUROSTOXX50,EURJPY,Indices,FX_G10,Inter,1,0.0,92.0035,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
EUROSTOXX50,EURGBP,Indices,FX_G10,Inter,3,0.0,56.7897,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
EUROSTOXX50,AUDUSD,Indices,FX_G10,Inter,4,0.0,51.5399,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
EUROSTOXX50,AUDJPY,Indices,FX_G10,Inter,2,0.0,203.9769,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,EUROSTOXX50,Indices,Indices,Intra,5,0.0,25.467,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,NIKKEI225,Indices,Indices,Intra,2,0.0,341.3644,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,HANGSENG,Indices,Indices,Intra,2,0.0,119.1619,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,DAX,Indices,Indices,Intra,5,0.0,26.0055,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,FTSE100,Indices,Indices,Intra,4,0.0,30.4957,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,CAC40,Indices,Indices,Intra,5,0.0,25.8085,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,ASX200,Indices,Indices,Intra,5,0.0,155.6527,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,USDSEK,Indices,FX_G10,Inter,2,0.0,113.9845,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,USDNOK,Indices,FX_G10,Inter,5,0.0,92.6059,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,USDJPY,Indices,FX_G10,Inter,2,0.0,41.9971,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,USDCAD,Indices,FX_G10,Inter,2,0.0,264.5893,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,NZDUSD,Indices,FX_G10,Inter,2,0.0,164.289,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,GBPUSD,Indices,FX_G10,Inter,2,0.0,107.7511,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,GBPJPY,Indices,FX_G10,Inter,1,0.0,346.6822,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,EURUSD,Indices,FX_G10,Inter,2,0.0,22.0179,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,EURJPY,Indices,FX_G10,Inter,1,0.0,154.0018,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,EURGBP,Indices,FX_G10,Inter,3,0.0,41.9732,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,EURCHF,Indices,FX_G10,Inter,1,0.0,41.658,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,WTI_CRUDE,Indices,Commodites,Inter,4,0.0,10.507,True,"{1: 0.9635, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,AUDUSD,Indices,FX_G10,Inter,2,0.0,294.5447,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,AUDJPY,Indices,FX_G10,Inter,1,0.0,770.9805,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,LEAD,Indices,Commodites,Inter,1,0.0,54.5002,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
RUSSELL2000,ZINC,Indices,Commodites,Inter,2,0.0,20.0381,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
NASDAQ100,EUROSTOXX50,Indices,Indices,Intra,5,0.0,26.1773,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
EUROSTOXX50,GBPUSD,Indices,FX_G10,Inter,4,0.0,36.5691,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
EUROSTOXX50,NZDUSD,Indices,FX_G10,Inter,3,0.0,37.7572,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
EUROSTOXX50,USDCAD,Indices,FX_G10,Inter,1,0.0,218.7036,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
EUROSTOXX50,USDJPY,Indices,FX_G10,Inter,1,0.0,87.8304,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,NIKKEI225,Indices,Indices,Intra,5,0.0,134.1462,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,HANGSENG,Indices,Indices,Intra,2,0.0,125.7348,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,SP500,Indices,Indices,Intra,4,0.0,9.1974,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,DAX,Indices,Indices,Intra,1,0.0,123.6452,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,FTSE100,Indices,Indices,Intra,3,0.0,50.7257,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,CAC40,Indices,Indices,Intra,1,0.0,107.9437,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,ASX200,Indices,Indices,Intra,5,0.0,123.7942,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,USDSEK,Indices,FX_G10,Inter,1,0.0,77.746,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,USDNOK,Indices,FX_G10,Inter,5,0.0,28.0568,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,USDJPY,Indices,FX_G10,Inter,1,0.0,116.2007,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,USDCAD,Indices,FX_G10,Inter,1,0.0,314.7093,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,SILVER,Indices,Commodites,Inter,2,0.0,14.7979,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,NZDUSD,Indices,FX_G10,Inter,1,0.0,177.8981,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,COPPER,Indices,Commodites,Inter,2,0.0,14.5927,True,"{1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
NASDAQ100,NIKKEI225,Indices,Indices,Intra,2,0.0,349.8898,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,GBPUSD,Indices,FX_G10,Inter,1,0.0,76.7011,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,EURJPY,Indices,FX_G10,Inter,1,0.0,158.2361,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,EURGBP,Indices,FX_G10,Inter,3,0.0,25.7204,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,EURCHF,Indices,FX_G10,Inter,1,0.0,40.4339,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,AUDUSD,Indices,FX_G10,Inter,2,0.0,159.5822,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,AUDJPY,Indices,FX_G10,Inter,4,0.0,164.0545,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,LEAD,Indices,Commodites,Inter,2,0.0,15.2785,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,ZINC,Indices,Commodites,Inter,2,0.0,26.1399,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
EUROSTOXX50,NIKKEI225,Indices,Indices,Intra,5,0.0,104.6287,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
EUROSTOXX50,HANGSENG,Indices,Indices,Intra,2,0.0,81.7128,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
EUROSTOXX50,SP500,Indices,Indices,Intra,4,0.0,9.8842,True,"{1: 0.0961, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
EUROSTOXX50,DOWJONES,Indices,Indices,Intra,4,0.0,9.864,True,"{1: 0.0559, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
EUROSTOXX50,ASX200,Indices,Indices,Intra,5,0.0,91.0305,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
EUROSTOXX50,USDSEK,Indices,FX_G10,Inter,1,0.0,101.9531,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
EUROSTOXX50,USDNOK,Indices,FX_G10,Inter,5,0.0,32.6471,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
VIX,GBPJPY,Indices,FX_G10,Inter,1,0.0,276.2462,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
NASDAQ100,HANGSENG,Indices,Indices,Intra,5,0.0,47.4684,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
NASDAQ100,DAX,Indices,Indices,Intra,5,0.0,24.3952,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
NASDAQ100,FTSE100,Indices,Indices,Intra,5,0.0,19.4179,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,NASDAQ100,Indices,Indices,Intra,4,0.0,9.6157,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,NIKKEI225,Indices,Indices,Intra,2,0.0,386.3309,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,HANGSENG,Indices,Indices,Intra,5,0.0,54.4424,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,DAX,Indices,Indices,Intra,5,0.0,27.2059,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,FTSE100,Indices,Indices,Intra,5,0.0,26.9545,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,CAC40,Indices,Indices,Intra,5,0.0,28.6916,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,ASX200,Indices,Indices,Intra,5,0.0,152.8642,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,USDSEK,Indices,FX_G10,Inter,2,0.0,110.6075,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,USDNOK,Indices,FX_G10,Inter,5,0.0,99.6386,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,USDJPY,Indices,FX_G10,Inter,2,0.0,53.709,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,USDCAD,Indices,FX_G10,Inter,2,0.0,274.6962,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,NZDUSD,Indices,FX_G10,Inter,3,0.0,119.7849,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,GBPUSD,Indices,FX_G10,Inter,3,0.0,71.7741,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,GBPJPY,Indices,FX_G10,Inter,1,0.0,393.0326,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,EUROSTOXX50,Indices,Indices,Intra,5,0.0,29.7522,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,EURUSD,Indices,FX_G10,Inter,2,0.0,20.3897,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,EURGBP,Indices,FX_G10,Inter,3,0.0,42.9155,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,EURCHF,Indices,FX_G10,Inter,1,0.0,41.931,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,WTI_CRUDE,Indices,Commodites,Inter,4,0.0,10.3764,True,"{1: 0.3701, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,AUDUSD,Indices,FX_G10,Inter,2,0.0,309.2627,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,AUDJPY,Indices,FX_G10,Inter,1,0.0,908.2691,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,LEAD,Indices,Commodites,Inter,2,0.0,28.353,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,ZINC,Indices,Commodites,Inter,2,0.0,24.6185,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
DAX,RUSSELL2000,Indices,Indices,Intra,4,0.0,9.843,True,"{1: 0.2721, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
DAX,NASDAQ100,Indices,Indices,Intra,4,0.0,9.221,True,"{1: 0.8955, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
DAX,NIKKEI225,Indices,Indices,Intra,5,0.0,99.2007,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
DAX,HANGSENG,Indices,Indices,Intra,2,0.0,78.0686,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
DAX,SP500,Indices,Indices,Intra,4,0.0,13.6818,True,"{1: 0.1538, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
DAX,DOWJONES,Indices,Indices,Intra,4,0.0,13.5997,True,"{1: 0.0476, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
DAX,ASX200,Indices,Indices,Intra,5,0.0,94.8781,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
SP500,EURJPY,Indices,FX_G10,Inter,1,0.0,192.0005,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
GBPUSD,EURGBP,FX_G10,FX_G10,Intra,1,0.0,42.0023,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
HANGSENG,AUDJPY,Indices,FX_G10,Inter,1,0.0,120.3551,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
HANGSENG,GBPJPY,Indices,FX_G10,Inter,1,0.0,53.1729,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
NASDAQ100,CAC40,Indices,Indices,Intra,5,0.0,22.5974,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
NASDAQ100,ASX200,Indices,Indices,Intra,5,0.0,107.1551,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
NASDAQ100,USDSEK,Indices,FX_G10,Inter,2,0.0,84.9162,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
NASDAQ100,USDNOK,Indices,FX_G10,Inter,5,0.0,61.5783,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
NASDAQ100,USDJPY,Indices,FX_G10,Inter,2,0.0,38.931,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
NASDAQ100,USDCAD,Indices,FX_G10,Inter,2,0.0,178.5512,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
NASDAQ100,NZDUSD,Indices,FX_G10,Inter,2,0.0,142.1562,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
NASDAQ100,GBPUSD,Indices,FX_G10,Inter,3,0.0,48.6534,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
NASDAQ100,GBPJPY,Indices,FX_G10,Inter,1,0.0,272.423,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
NASDAQ100,EURJPY,Indices,FX_G10,Inter,1,0.0,131.6461,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
NASDAQ100,EURGBP,Indices,FX_G10,Inter,3,0.0,32.1668,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
NASDAQ100,EURCHF,Indices,FX_G10,Inter,1,0.0,34.2139,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
NASDAQ100,AUDUSD,Indices,FX_G10,Inter,2,0.0,245.715,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
